,PATH,CATEGORY
7514,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01009.jpg,uncracked
7515,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_0101.jpg,uncracked
7516,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01010.jpg,uncracked
7517,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01011.jpg,uncracked
7518,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01012.jpg,uncracked
7519,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01013.jpg,uncracked
7520,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01014.jpg,uncracked
7521,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01015.jpg,uncracked
7522,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01016.jpg,uncracked
7523,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01017.jpg,uncracked
7524,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01018.jpg,uncracked
7525,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01019.jpg,uncracked
7526,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_0102.jpg,uncracked
7527,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01020.jpg,uncracked
7528,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01021.jpg,uncracked
7529,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01022.jpg,uncracked
7530,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01023.jpg,uncracked
7531,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01024.jpg,uncracked
7532,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01025.jpg,uncracked
7533,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01026.jpg,uncracked
7534,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01027.jpg,uncracked
7535,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01028.jpg,uncracked
7536,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01029.jpg,uncracked
7537,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_0103.jpg,uncracked
7538,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01030.jpg,uncracked
7539,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01031.jpg,uncracked
7540,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01032.jpg,uncracked
7541,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01033.jpg,uncracked
7542,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01034.jpg,uncracked
7543,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01035.jpg,uncracked
7544,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01036.jpg,uncracked
7545,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01037.jpg,uncracked
7546,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01038.jpg,uncracked
7547,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01039.jpg,uncracked
7548,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_0104.jpg,uncracked
7549,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01040.jpg,uncracked
7550,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01041.jpg,uncracked
7551,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01042.jpg,uncracked
7552,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01043.jpg,uncracked
7553,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01044.jpg,uncracked
7554,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01045.jpg,uncracked
7555,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01046.jpg,uncracked
7556,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01047.jpg,uncracked
7557,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01048.jpg,uncracked
7558,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01049.jpg,uncracked
7559,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_0105.jpg,uncracked
7560,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01050.jpg,uncracked
7561,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01051.jpg,uncracked
7562,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01052.jpg,uncracked
7563,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01053.jpg,uncracked
7564,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01054.jpg,uncracked
7565,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01055.jpg,uncracked
7566,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01056.jpg,uncracked
7567,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01057.jpg,uncracked
7568,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01058.jpg,uncracked
7569,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01059.jpg,uncracked
7570,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_0106.jpg,uncracked
7571,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01060.jpg,uncracked
7572,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01061.jpg,uncracked
7573,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01062.jpg,uncracked
7574,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01063.jpg,uncracked
7575,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01064.jpg,uncracked
7576,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01065.jpg,uncracked
7577,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01066.jpg,uncracked
7578,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01067.jpg,uncracked
7579,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01068.jpg,uncracked
7580,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01069.jpg,uncracked
7581,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_0107.jpg,uncracked
7582,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01070.jpg,uncracked
7583,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01071.jpg,uncracked
7584,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01072.jpg,uncracked
7585,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01073.jpg,uncracked
7586,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01074.jpg,uncracked
7587,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01075.jpg,uncracked
7588,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01076.jpg,uncracked
7589,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01077.jpg,uncracked
7590,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01078.jpg,uncracked
7591,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01079.jpg,uncracked
7592,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_0108.jpg,uncracked
7593,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01080.jpg,uncracked
7594,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01081.jpg,uncracked
7595,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01082.jpg,uncracked
7596,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01083.jpg,uncracked
7597,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01084.jpg,uncracked
7598,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01085.jpg,uncracked
7599,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01086.jpg,uncracked
7600,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01087.jpg,uncracked
7601,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01088.jpg,uncracked
7602,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01089.jpg,uncracked
7603,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_0109.jpg,uncracked
7604,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01090.jpg,uncracked
7605,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01091.jpg,uncracked
7606,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01092.jpg,uncracked
7607,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01093.jpg,uncracked
7608,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01094.jpg,uncracked
7609,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01095.jpg,uncracked
7610,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01096.jpg,uncracked
7611,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01097.jpg,uncracked
7612,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01098.jpg,uncracked
7613,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01099.jpg,uncracked
7614,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_011.jpg,uncracked
7615,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_0110.jpg,uncracked
7616,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01100.jpg,uncracked
7617,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01101.jpg,uncracked
7618,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01102.jpg,uncracked
7619,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01103.jpg,uncracked
7620,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01104.jpg,uncracked
7621,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01105.jpg,uncracked
7622,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01106.jpg,uncracked
7623,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01107.jpg,uncracked
7624,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01108.jpg,uncracked
7625,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01109.jpg,uncracked
7626,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_0111.jpg,uncracked
7627,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01110.jpg,uncracked
7628,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01111.jpg,uncracked
7629,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01112.jpg,uncracked
7630,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01113.jpg,uncracked
7631,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01114.jpg,uncracked
7632,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01115.jpg,uncracked
7633,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01116.jpg,uncracked
7634,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01117.jpg,uncracked
7635,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01118.jpg,uncracked
7636,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01119.jpg,uncracked
7637,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_0112.jpg,uncracked
7638,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01120.jpg,uncracked
7639,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01121.jpg,uncracked
7640,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01122.jpg,uncracked
7641,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01123.jpg,uncracked
7642,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01124.jpg,uncracked
7643,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01125.jpg,uncracked
7644,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01126.jpg,uncracked
7645,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01127.jpg,uncracked
7646,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01128.jpg,uncracked
7647,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01129.jpg,uncracked
7648,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_0113.jpg,uncracked
7649,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01130.jpg,uncracked
7650,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01131.jpg,uncracked
7651,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01132.jpg,uncracked
7652,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01133.jpg,uncracked
7653,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\CannyVision\uncracked\uncracked_01134.jpg,uncracked
